PARENT_GARD,CHILD_GARD
GARD:0008585,GARD:0019832
GARD:0008549,GARD:0019832
GARD:0008520,GARD:0019832
GARD:0008449,GARD:0019832
GARD:0008433,GARD:0019832
GARD:0008428,GARD:0019832
GARD:0008423,GARD:0019832
GARD:0008422,GARD:0019832
GARD:0008407,GARD:0019832
GARD:0008338,GARD:0019832
GARD:0008329,GARD:0019832
GARD:0008197,GARD:0019832
GARD:0007917,GARD:0019832
GARD:0007896,GARD:0019832
GARD:0007891,GARD:0019832
GARD:0007890,GARD:0019832
GARD:0007878,GARD:0019832
GARD:0007801,GARD:0019832
GARD:0007784,GARD:0019832
GARD:0007649,GARD:0019832
GARD:0007633,GARD:0019832
GARD:0007593,GARD:0019832
GARD:0007523,GARD:0019832
GARD:0007387,GARD:0019832
GARD:0007305,GARD:0019832
GARD:0007239,GARD:0019832
GARD:0007183,GARD:0019832
GARD:0007161,GARD:0019832
GARD:0007097,GARD:0019832
GARD:0006985,GARD:0019832
GARD:0006973,GARD:0019832
GARD:0006950,GARD:0019832
GARD:0006866,GARD:0019832
GARD:0006810,GARD:0019832
GARD:0006802,GARD:0019832
GARD:0006749,GARD:0019832
GARD:0006665,GARD:0019832
GARD:0006550,GARD:0019832
GARD:0006465,GARD:0019832
GARD:0006464,GARD:0019832
GARD:0006457,GARD:0019832
GARD:0006455,GARD:0019832
GARD:0006445,GARD:0019832
GARD:0006425,GARD:0019832
GARD:0006295,GARD:0019832
GARD:0006290,GARD:0019832
GARD:0006126,GARD:0019832
GARD:0006124,GARD:0019832
GARD:0006123,GARD:0019832
GARD:0006122,GARD:0019832
GARD:0006026,GARD:0019832
GARD:0006003,GARD:0019832
GARD:0005978,GARD:0019832
GARD:0005950,GARD:0019832
GARD:0005887,GARD:0019832
GARD:0005864,GARD:0019832
GARD:0005833,GARD:0019832
GARD:0005826,GARD:0019832
GARD:0005810,GARD:0019832
GARD:0005808,GARD:0019832
GARD:0005802,GARD:0019832
GARD:0005739,GARD:0019832
GARD:0005721,GARD:0019832
GARD:0005688,GARD:0019832
GARD:0005683,GARD:0019832
GARD:0005679,GARD:0019832
GARD:0005677,GARD:0019832
GARD:0005676,GARD:0019832
GARD:0005666,GARD:0019832
GARD:0005615,GARD:0019832
GARD:0005611,GARD:0019832
GARD:0005589,GARD:0019832
GARD:0005584,GARD:0019832
GARD:0005579,GARD:0019832
GARD:0005575,GARD:0019832
GARD:0005565,GARD:0019832
GARD:0005560,GARD:0019832
GARD:0005545,GARD:0019832
GARD:0005539,GARD:0019832
GARD:0005530,GARD:0019832
GARD:0005528,GARD:0019832
GARD:0005518,GARD:0019832
GARD:0005490,GARD:0019832
GARD:0005456,GARD:0019832
GARD:0005453,GARD:0019832
GARD:0005426,GARD:0019832
GARD:0005398,GARD:0019832
GARD:0005394,GARD:0019832
GARD:0005266,GARD:0019832
GARD:0005238,GARD:0019832
GARD:0005225,GARD:0019832
GARD:0005177,GARD:0019832
GARD:0005121,GARD:0019832
GARD:0005066,GARD:0019832
GARD:0005036,GARD:0019832
GARD:0005026,GARD:0019832
GARD:0004905,GARD:0019832
GARD:0004899,GARD:0019832
GARD:0004870,GARD:0019832
GARD:0004863,GARD:0019832
GARD:0004861,GARD:0019832
GARD:0004856,GARD:0019832
GARD:0004778,GARD:0019832
GARD:0004776,GARD:0019832
GARD:0004775,GARD:0019832
GARD:0004748,GARD:0019832
GARD:0004709,GARD:0019832
GARD:0004683,GARD:0019832
GARD:0004641,GARD:0019832
GARD:0004636,GARD:0019832
GARD:0004628,GARD:0019832
GARD:0004568,GARD:0019832
GARD:0004550,GARD:0019832
GARD:0004544,GARD:0019832
GARD:0004488,GARD:0019832
GARD:0004482,GARD:0019832
GARD:0004424,GARD:0019832
GARD:0004412,GARD:0019832
GARD:0004375,GARD:0019832
GARD:0004372,GARD:0019832
GARD:0004305,GARD:0019832
GARD:0004304,GARD:0019832
GARD:0004303,GARD:0019832
GARD:0004299,GARD:0019832
GARD:0004238,GARD:0019832
GARD:0004169,GARD:0019832
GARD:0004160,GARD:0019832
GARD:0004121,GARD:0019832
GARD:0004120,GARD:0019832
GARD:0004119,GARD:0019832
GARD:0004079,GARD:0019832
GARD:0004069,GARD:0019832
GARD:0004064,GARD:0019832
GARD:0004061,GARD:0019832
GARD:0004050,GARD:0019832
GARD:0004034,GARD:0019832
GARD:0004017,GARD:0019832
GARD:0004010,GARD:0019832
GARD:0003964,GARD:0019832
GARD:0003904,GARD:0019832
GARD:0003902,GARD:0019832
GARD:0003889,GARD:0019832
GARD:0003701,GARD:0019832
GARD:0003699,GARD:0019832
GARD:0003693,GARD:0019832
GARD:0003659,GARD:0019832
GARD:0003645,GARD:0019832
GARD:0003640,GARD:0019832
GARD:0003627,GARD:0019832
GARD:0003615,GARD:0019832
GARD:0003610,GARD:0019832
GARD:0003609,GARD:0019832
GARD:0003607,GARD:0019832
GARD:0003605,GARD:0019832
GARD:0003596,GARD:0019832
GARD:0003566,GARD:0019832
GARD:0003537,GARD:0019832
GARD:0003530,GARD:0019832
GARD:0003524,GARD:0019832
GARD:0003523,GARD:0019832
GARD:0003520,GARD:0019832
GARD:0003519,GARD:0019832
GARD:0003514,GARD:0019832
GARD:0003505,GARD:0019832
GARD:0003491,GARD:0019832
GARD:0003485,GARD:0019832
GARD:0003482,GARD:0019832
GARD:0003480,GARD:0019832
GARD:0003449,GARD:0019832
GARD:0003448,GARD:0019832
GARD:0003426,GARD:0019832
GARD:0003424,GARD:0019832
GARD:0003413,GARD:0019832
GARD:0003409,GARD:0019832
GARD:0003406,GARD:0019832
GARD:0003388,GARD:0019832
GARD:0003318,GARD:0019832
GARD:0003307,GARD:0019832
GARD:0003300,GARD:0019832
GARD:0003252,GARD:0019832
GARD:0003242,GARD:0019832
GARD:0003236,GARD:0019832
GARD:0003223,GARD:0019832
GARD:0003169,GARD:0019832
GARD:0003141,GARD:0019832
GARD:0003099,GARD:0019832
GARD:0003084,GARD:0019832
GARD:0003078,GARD:0019832
GARD:0003007,GARD:0019832
GARD:0002928,GARD:0019832
GARD:0002907,GARD:0019832
GARD:0002765,GARD:0019832
GARD:0002727,GARD:0019832
GARD:0002725,GARD:0019832
GARD:0002601,GARD:0019832
GARD:0002586,GARD:0019832
GARD:0002576,GARD:0019832
GARD:0002572,GARD:0019832
GARD:0002523,GARD:0019832
GARD:0002409,GARD:0019832
GARD:0002344,GARD:0019832
GARD:0002317,GARD:0019832
GARD:0002287,GARD:0019832
GARD:0002230,GARD:0019832
GARD:0002222,GARD:0019832
GARD:0002213,GARD:0019832
GARD:0002178,GARD:0019832
GARD:0002168,GARD:0019832
GARD:0002113,GARD:0019832
GARD:0002044,GARD:0019832
GARD:0001899,GARD:0019832
GARD:0001810,GARD:0019832
GARD:0001608,GARD:0019832
GARD:0001578,GARD:0019832
GARD:0001550,GARD:0019832
GARD:0001548,GARD:0019832
GARD:0001537,GARD:0019832
GARD:0001525,GARD:0019832
GARD:0001516,GARD:0019832
GARD:0001515,GARD:0019832
GARD:0001443,GARD:0019832
GARD:0001440,GARD:0019832
GARD:0001418,GARD:0019832
GARD:0001410,GARD:0019832
GARD:0001392,GARD:0019832
GARD:0001322,GARD:0019832
GARD:0001237,GARD:0019832
GARD:0001210,GARD:0019832
GARD:0001167,GARD:0019832
GARD:0001163,GARD:0019832
GARD:0001133,GARD:0019832
GARD:0001118,GARD:0019832
GARD:0001078,GARD:0019832
GARD:0001064,GARD:0019832
GARD:0001061,GARD:0019832
GARD:0001002,GARD:0019832
GARD:0000971,GARD:0019832
GARD:0000958,GARD:0019832
GARD:0000955,GARD:0019832
GARD:0000936,GARD:0019832
GARD:0000918,GARD:0019832
GARD:0000897,GARD:0019832
GARD:0000895,GARD:0019832
GARD:0000893,GARD:0019832
GARD:0000882,GARD:0019832
GARD:0000860,GARD:0019832
GARD:0000836,GARD:0019832
GARD:0000826,GARD:0019832
GARD:0000816,GARD:0019832
GARD:0000764,GARD:0019832
GARD:0000739,GARD:0019832
GARD:0000722,GARD:0019832
GARD:0000713,GARD:0019832
GARD:0000690,GARD:0019832
GARD:0000689,GARD:0019832
GARD:0000605,GARD:0019832
GARD:0000587,GARD:0019832
GARD:0000583,GARD:0019832
GARD:0000003,GARD:0019832
GARD:0000028,GARD:0019832
GARD:0000029,GARD:0019832
GARD:0000049,GARD:0019832
GARD:0000062,GARD:0019832
GARD:0000064,GARD:0019832
GARD:0000065,GARD:0019832
GARD:0000068,GARD:0019832
GARD:0000080,GARD:0019832
GARD:0000082,GARD:0019832
GARD:0000087,GARD:0019832
GARD:0000105,GARD:0019832
GARD:0000117,GARD:0019832
GARD:0000118,GARD:0019832
GARD:0000144,GARD:0019832
GARD:0000172,GARD:0019832
GARD:0000192,GARD:0019832
GARD:0000193,GARD:0019832
GARD:0000229,GARD:0019832
GARD:0000230,GARD:0019832
GARD:0000239,GARD:0019832
GARD:0000243,GARD:0019832
GARD:0000247,GARD:0019832
GARD:0000248,GARD:0019832
GARD:0000257,GARD:0019832
GARD:0000267,GARD:0019832
GARD:0000270,GARD:0019832
GARD:0000272,GARD:0019832
GARD:0000280,GARD:0019832
GARD:0000288,GARD:0019832
GARD:0000290,GARD:0019832
GARD:0000310,GARD:0019832
GARD:0000312,GARD:0019832
GARD:0000330,GARD:0019832
GARD:0000331,GARD:0019832
GARD:0000344,GARD:0019832
GARD:0000345,GARD:0019832
GARD:0000350,GARD:0019832
GARD:0000354,GARD:0019832
GARD:0000358,GARD:0019832
GARD:0000371,GARD:0019832
GARD:0000378,GARD:0019832
GARD:0000381,GARD:0019832
GARD:0000385,GARD:0019832
GARD:0000400,GARD:0019832
GARD:0000409,GARD:0019832
GARD:0000411,GARD:0019832
GARD:0000415,GARD:0019832
GARD:0000448,GARD:0019832
GARD:0000494,GARD:0019832
GARD:0002276,GARD:0019833
GARD:0022284,GARD:0019833
GARD:0022068,GARD:0019833
GARD:0021364,GARD:0019833
GARD:0019679,GARD:0019833
GARD:0019045,GARD:0019833
GARD:0019044,GARD:0019833
GARD:0018933,GARD:0019833
GARD:0018760,GARD:0019833
GARD:0018759,GARD:0019833
GARD:0017961,GARD:0019833
GARD:0017913,GARD:0019833
GARD:0017889,GARD:0019833
GARD:0017633,GARD:0019833
GARD:0017184,GARD:0019833
GARD:0017116,GARD:0019833
GARD:0016697,GARD:0019833
GARD:0016686,GARD:0019833
GARD:0016652,GARD:0019833
GARD:0016647,GARD:0019833
GARD:0016612,GARD:0019833
GARD:0016562,GARD:0019833
GARD:0016551,GARD:0019833
GARD:0013708,GARD:0019833
GARD:0012644,GARD:0019833
GARD:0012074,GARD:0019833
GARD:0011893,GARD:0019833
GARD:0010595,GARD:0019833
GARD:0010528,GARD:0019833
GARD:0010354,GARD:0019833
GARD:0010319,GARD:0019833
GARD:0010295,GARD:0019833
GARD:0010148,GARD:0019833
GARD:0010147,GARD:0019833
GARD:0010081,GARD:0019833
GARD:0010041,GARD:0019833
GARD:0009847,GARD:0019833
GARD:0009818,GARD:0019833
GARD:0009634,GARD:0019833
GARD:0009487,GARD:0019833
GARD:0009177,GARD:0019833
GARD:0009124,GARD:0019833
GARD:0008755,GARD:0019833
GARD:0008414,GARD:0019833
GARD:0008410,GARD:0019833
GARD:0008174,GARD:0019833
GARD:0007784,GARD:0019833
GARD:0007359,GARD:0019833
GARD:0007111,GARD:0019833
GARD:0007011,GARD:0019833
GARD:0006992,GARD:0019833
GARD:0006984,GARD:0019833
GARD:0006885,GARD:0019833
GARD:0006848,GARD:0019833
GARD:0006666,GARD:0019833
GARD:0006466,GARD:0019833
GARD:0006465,GARD:0019833
GARD:0006425,GARD:0019833
GARD:0006039,GARD:0019833
GARD:0006036,GARD:0019833
GARD:0005701,GARD:0019833
GARD:0005667,GARD:0019833
GARD:0005642,GARD:0019833
GARD:0005554,GARD:0019833
GARD:0005525,GARD:0019833
GARD:0005482,GARD:0019833
GARD:0005472,GARD:0019833
GARD:0005469,GARD:0019833
GARD:0005443,GARD:0019833
GARD:0005430,GARD:0019833
GARD:0005210,GARD:0019833
GARD:0005202,GARD:0019833
GARD:0005175,GARD:0019833
GARD:0005126,GARD:0019833
GARD:0005124,GARD:0019833
GARD:0005123,GARD:0019833
GARD:0005021,GARD:0019833
GARD:0004969,GARD:0019833
GARD:0004936,GARD:0019833
GARD:0004873,GARD:0019833
GARD:0004722,GARD:0019833
GARD:0004718,GARD:0019833
GARD:0004638,GARD:0019833
GARD:0004637,GARD:0019833
GARD:0004465,GARD:0019833
GARD:0004428,GARD:0019833
GARD:0004223,GARD:0019833
GARD:0004170,GARD:0019833
GARD:0004166,GARD:0019833
GARD:0004014,GARD:0019833
GARD:0003994,GARD:0019833
GARD:0003943,GARD:0019833
GARD:0003927,GARD:0019833
GARD:0003904,GARD:0019833
GARD:0003653,GARD:0019833
GARD:0003604,GARD:0019833
GARD:0003552,GARD:0019833
GARD:0003440,GARD:0019833
GARD:0003430,GARD:0019833
GARD:0003427,GARD:0019833
GARD:0003395,GARD:0019833
GARD:0003382,GARD:0019833
GARD:0003227,GARD:0019833
GARD:0003212,GARD:0019833
GARD:0003086,GARD:0019833
GARD:0003075,GARD:0019833
GARD:0003060,GARD:0019833
GARD:0002960,GARD:0019833
GARD:0002930,GARD:0019833
GARD:0002908,GARD:0019833
GARD:0002742,GARD:0019833
GARD:0002728,GARD:0019833
GARD:0002700,GARD:0019833
GARD:0002633,GARD:0019833
GARD:0002614,GARD:0019833
GARD:0002613,GARD:0019833
GARD:0002605,GARD:0019833
GARD:0002594,GARD:0019833
GARD:0002553,GARD:0019833
GARD:0002549,GARD:0019833
GARD:0002460,GARD:0019833
GARD:0002397,GARD:0019833
GARD:0002390,GARD:0019833
GARD:0002384,GARD:0019833
GARD:0000061,GARD:0019833
GARD:0000066,GARD:0019833
GARD:0000157,GARD:0019833
GARD:0000159,GARD:0019833
GARD:0000201,GARD:0019833
GARD:0000216,GARD:0019833
GARD:0000237,GARD:0019833
GARD:0000258,GARD:0019833
GARD:0000267,GARD:0019833
GARD:0000287,GARD:0019833
GARD:0000296,GARD:0019833
GARD:0000320,GARD:0019833
GARD:0000332,GARD:0019833
GARD:0000360,GARD:0019833
GARD:0000374,GARD:0019833
GARD:0000386,GARD:0019833
GARD:0000405,GARD:0019833
GARD:0000435,GARD:0019833
GARD:0000448,GARD:0019833
GARD:0000469,GARD:0019833
GARD:0000480,GARD:0019833
GARD:0000497,GARD:0019833
GARD:0000498,GARD:0019833
GARD:0000514,GARD:0019833
GARD:0000588,GARD:0019833
GARD:0000713,GARD:0019833
GARD:0000717,GARD:0019833
GARD:0000719,GARD:0019833
GARD:0000787,GARD:0019833
GARD:0000804,GARD:0019833
GARD:0000819,GARD:0019833
GARD:0000846,GARD:0019833
GARD:0000905,GARD:0019833
GARD:0000957,GARD:0019833
GARD:0001067,GARD:0019833
GARD:0001068,GARD:0019833
GARD:0001100,GARD:0019833
GARD:0001261,GARD:0019833
GARD:0001391,GARD:0019833
GARD:0001418,GARD:0019833
GARD:0001425,GARD:0019833
GARD:0001428,GARD:0019833
GARD:0001571,GARD:0019833
GARD:0001666,GARD:0019833
GARD:0001671,GARD:0019833
GARD:0001686,GARD:0019833
GARD:0001894,GARD:0019833
GARD:0002071,GARD:0019833
GARD:0002098,GARD:0019833
GARD:0002221,GARD:0019833
GARD:0022440,GARD:0019834
GARD:0019832,GARD:0019834
GARD:0022262,GARD:0019841
GARD:0016945,GARD:0019841
GARD:0010001,GARD:0019841
GARD:0006622,GARD:0019841
GARD:0006521,GARD:0019841
GARD:0012983,GARD:0019842
GARD:0007006,GARD:0019842
GARD:0019046,GARD:0019843
GARD:0009683,GARD:0019843
GARD:0005723,GARD:0019843
GARD:0000005,GARD:0019843
GARD:0019838,GARD:0019844
GARD:0017038,GARD:0019844
GARD:0012311,GARD:0019844
GARD:0010372,GARD:0019844
GARD:0007710,GARD:0019844
GARD:0019839,GARD:0019845
GARD:0016729,GARD:0019845
GARD:0010630,GARD:0019845
GARD:0007039,GARD:0019845
GARD:0017418,GARD:0019846
GARD:0017417,GARD:0019846
GARD:0017004,GARD:0019846
GARD:0016909,GARD:0019846
GARD:0012811,GARD:0019846
GARD:0012744,GARD:0019846
GARD:0009849,GARD:0019846
GARD:0006866,GARD:0019846
GARD:0006660,GARD:0019846
GARD:0005524,GARD:0019846
GARD:0005496,GARD:0019846
GARD:0003443,GARD:0019846
GARD:0003442,GARD:0019846
GARD:0002700,GARD:0019846
GARD:0002695,GARD:0019846
GARD:0000584,GARD:0019846
GARD:0000157,GARD:0019846
GARD:0016982,GARD:0019847
GARD:0016981,GARD:0019847
GARD:0008532,GARD:0019847
GARD:0007378,GARD:0019847
GARD:0006408,GARD:0019847
GARD:0006202,GARD:0019847
GARD:0005887,GARD:0019847
GARD:0004427,GARD:0019847
GARD:0003065,GARD:0019847
GARD:0021771,GARD:0019848
GARD:0021769,GARD:0019848
GARD:0021767,GARD:0019848
GARD:0021766,GARD:0019848
GARD:0021760,GARD:0019848
GARD:0022400,GARD:0019849
GARD:0022395,GARD:0019849
GARD:0022203,GARD:0019849
GARD:0020038,GARD:0019849
GARD:0019840,GARD:0019849
GARD:0017852,GARD:0019849
GARD:0017355,GARD:0019849
GARD:0015003,GARD:0019849
GARD:0010916,GARD:0019849
GARD:0009767,GARD:0019849
GARD:0006100,GARD:0019849
GARD:0001633,GARD:0019849
GARD:0021608,GARD:0019850
GARD:0013643,GARD:0019850
GARD:0009920,GARD:0019850
GARD:0007343,GARD:0019850
GARD:0021895,GARD:0019855
GARD:0019165,GARD:0019855
GARD:0019164,GARD:0019855
GARD:0006381,GARD:0019855
GARD:0003188,GARD:0019855
GARD:0022076,GARD:0019856
GARD:0008407,GARD:0019856
GARD:0005443,GARD:0019856
GARD:0001443,GARD:0019856
GARD:0000457,GARD:0019856
GARD:0000456,GARD:0019856
GARD:0020330,GARD:0019857
GARD:0000054,GARD:0019857
GARD:0008407,GARD:0019858
GARD:0003640,GARD:0019858
GARD:0022067,GARD:0019859
GARD:0018684,GARD:0019859
GARD:0016592,GARD:0019859
GARD:0003013,GARD:0019859
GARD:0001446,GARD:0019859
GARD:0000140,GARD:0019859
GARD:0000054,GARD:0019859
GARD:0022248,GARD:0019860
GARD:0022193,GARD:0019860
GARD:0017945,GARD:0019860
GARD:0017731,GARD:0019860
GARD:0005403,GARD:0019860
GARD:0005237,GARD:0019860
GARD:0005181,GARD:0019860
GARD:0003401,GARD:0019860
GARD:0021903,GARD:0019861
GARD:0020013,GARD:0019861
GARD:0016944,GARD:0019861
GARD:0012010,GARD:0019861
GARD:0006002,GARD:0019861
GARD:0004883,GARD:0019861
GARD:0004203,GARD:0019861
GARD:0001475,GARD:0019861
GARD:0000705,GARD:0019861
GARD:0000454,GARD:0019861
GARD:0022193,GARD:0019862
GARD:0020652,GARD:0019862
GARD:0017992,GARD:0019862
GARD:0017356,GARD:0019862
GARD:0006795,GARD:0019862
GARD:0005237,GARD:0019862
GARD:0004963,GARD:0019862
GARD:0003436,GARD:0019862
GARD:0000804,GARD:0019862
GARD:0016540,GARD:0019863
GARD:0008661,GARD:0019863
GARD:0004081,GARD:0019863
GARD:0002207,GARD:0019863
GARD:0001481,GARD:0019863
GARD:0022193,GARD:0019864
GARD:0021978,GARD:0019864
GARD:0021371,GARD:0019864
GARD:0021086,GARD:0019864
GARD:0018780,GARD:0019864
GARD:0010354,GARD:0019864
GARD:0010109,GARD:0019864
GARD:0009850,GARD:0019864
GARD:0009835,GARD:0019864
GARD:0008507,GARD:0019864
GARD:0008421,GARD:0019864
GARD:0007896,GARD:0019864
GARD:0007649,GARD:0019864
GARD:0007359,GARD:0019864
GARD:0007341,GARD:0019864
GARD:0006810,GARD:0019864
GARD:0006321,GARD:0019864
GARD:0006227,GARD:0019864
GARD:0004079,GARD:0019864
GARD:0003699,GARD:0019864
GARD:0003251,GARD:0019864
GARD:0002397,GARD:0019864
GARD:0002088,GARD:0019864
GARD:0001899,GARD:0019864
GARD:0000713,GARD:0019864
GARD:0020988,GARD:0019865
GARD:0020338,GARD:0019865
GARD:0019483,GARD:0019865
GARD:0019482,GARD:0019865
GARD:0018796,GARD:0019865
GARD:0006682,GARD:0019865
GARD:0021001,GARD:0019866
GARD:0021000,GARD:0019866
GARD:0020999,GARD:0019866
GARD:0020339,GARD:0019866
GARD:0012291,GARD:0019866
GARD:0021895,GARD:0019867
GARD:0021731,GARD:0019867
GARD:0018772,GARD:0019867
GARD:0016591,GARD:0019867
GARD:0010515,GARD:0019867
GARD:0009900,GARD:0019867
GARD:0009634,GARD:0019867
GARD:0009119,GARD:0019867
GARD:0008407,GARD:0019867
GARD:0005962,GARD:0019867
GARD:0005233,GARD:0019867
GARD:0004593,GARD:0019867
GARD:0004584,GARD:0019867
GARD:0003378,GARD:0019867
GARD:0003227,GARD:0019867
GARD:0003188,GARD:0019867
GARD:0002104,GARD:0019867
GARD:0001475,GARD:0019867
GARD:0001025,GARD:0019867
GARD:0000713,GARD:0019867
GARD:0000368,GARD:0019867
GARD:0009634,GARD:0019868
GARD:0003378,GARD:0019868
GARD:0003227,GARD:0019868
GARD:0002427,GARD:0019868
GARD:0000741,GARD:0019868
GARD:0000713,GARD:0019868
GARD:0000368,GARD:0019868
GARD:0000193,GARD:0019868
GARD:0021172,GARD:0019869
GARD:0020668,GARD:0019869
GARD:0020234,GARD:0019869
GARD:0019454,GARD:0019869
GARD:0018883,GARD:0019869
GARD:0018714,GARD:0019869
GARD:0022002,GARD:0019870
GARD:0021189,GARD:0019870
GARD:0021177,GARD:0019870
GARD:0012643,GARD:0019870
GARD:0002462,GARD:0019870
GARD:0000786,GARD:0019870
GARD:0000777,GARD:0019870
GARD:0022370,GARD:0019871
GARD:0021862,GARD:0019871
GARD:0021188,GARD:0019871
GARD:0021187,GARD:0019871
GARD:0021186,GARD:0019871
GARD:0020573,GARD:0019871
GARD:0019870,GARD:0019871
GARD:0019212,GARD:0019871
GARD:0018895,GARD:0019871
GARD:0017823,GARD:0019871
GARD:0017093,GARD:0019871
GARD:0005199,GARD:0019871
GARD:0002597,GARD:0019871
GARD:0002593,GARD:0019871
GARD:0001069,GARD:0019871
GARD:0021566,GARD:0019872
GARD:0021185,GARD:0019872
GARD:0021184,GARD:0019872
GARD:0021183,GARD:0019872
GARD:0021181,GARD:0019872
GARD:0020015,GARD:0019872
GARD:0019211,GARD:0019872
GARD:0019210,GARD:0019872
GARD:0008709,GARD:0019872
GARD:0022339,GARD:0019873
GARD:0022268,GARD:0019873
GARD:0021946,GARD:0019873
GARD:0021945,GARD:0019873
GARD:0021640,GARD:0019873
GARD:0021632,GARD:0019873
GARD:0021178,GARD:0019873
GARD:0020637,GARD:0019873
GARD:0020568,GARD:0019873
GARD:0020510,GARD:0019873
GARD:0020444,GARD:0019873
GARD:0019850,GARD:0019873
GARD:0019849,GARD:0019873
GARD:0019848,GARD:0019873
GARD:0019846,GARD:0019873
GARD:0019845,GARD:0019873
GARD:0019844,GARD:0019873
GARD:0019843,GARD:0019873
GARD:0019842,GARD:0019873
GARD:0019841,GARD:0019873
GARD:0018918,GARD:0019873
GARD:0018900,GARD:0019873
GARD:0017857,GARD:0019873
GARD:0017725,GARD:0019873
GARD:0012331,GARD:0019873
GARD:0012281,GARD:0019873
GARD:0008689,GARD:0019873
GARD:0007889,GARD:0019873
GARD:0007712,GARD:0019873
GARD:0006960,GARD:0019873
GARD:0001502,GARD:0019873
GARD:0000753,GARD:0019873
GARD:0000160,GARD:0019873
GARD:0021862,GARD:0019874
GARD:0019336,GARD:0019874
GARD:0019045,GARD:0019874
GARD:0018931,GARD:0019874
GARD:0018782,GARD:0019874
GARD:0018024,GARD:0019874
GARD:0017913,GARD:0019874
GARD:0016571,GARD:0019874
GARD:0010595,GARD:0019874
GARD:0010299,GARD:0019874
GARD:0010295,GARD:0019874
GARD:0010280,GARD:0019874
GARD:0010247,GARD:0019874
GARD:0009182,GARD:0019874
GARD:0008421,GARD:0019874
GARD:0008407,GARD:0019874
GARD:0007784,GARD:0019874
GARD:0007341,GARD:0019874
GARD:0007305,GARD:0019874
GARD:0006810,GARD:0019874
GARD:0006465,GARD:0019874
GARD:0006321,GARD:0019874
GARD:0006069,GARD:0019874
GARD:0005701,GARD:0019874
GARD:0005513,GARD:0019874
GARD:0005443,GARD:0019874
GARD:0004835,GARD:0019874
GARD:0004834,GARD:0019874
GARD:0004080,GARD:0019874
GARD:0003659,GARD:0019874
GARD:0003520,GARD:0019874
GARD:0002317,GARD:0019874
GARD:0001695,GARD:0019874
GARD:0001626,GARD:0019874
GARD:0001602,GARD:0019874
GARD:0001164,GARD:0019874
GARD:0000272,GARD:0019874
GARD:0000213,GARD:0019874
GARD:0000193,GARD:0019874
GARD:0000192,GARD:0019874
GARD:0000118,GARD:0019874
GARD:0000080,GARD:0019874
GARD:0000026,GARD:0019874
GARD:0020687,GARD:0019888
GARD:0018021,GARD:0019888
GARD:0007627,GARD:0019888
GARD:0010782,GARD:0019894
GARD:0006841,GARD:0019894
GARD:0005021,GARD:0019894
GARD:0019899,GARD:0019895
GARD:0019898,GARD:0019895
GARD:0019897,GARD:0019895
GARD:0019896,GARD:0019895
GARD:0019894,GARD:0019895
GARD:0017583,GARD:0019895
GARD:0010089,GARD:0019895
GARD:0021816,GARD:0019896
GARD:0020779,GARD:0019896
GARD:0010299,GARD:0019896
GARD:0009124,GARD:0019897
GARD:0000498,GARD:0019897
GARD:0010608,GARD:0019898
GARD:0010109,GARD:0019898
GARD:0009287,GARD:0019898
GARD:0008329,GARD:0019898
GARD:0005833,GARD:0019898
GARD:0021991,GARD:0019899
GARD:0018765,GARD:0019899
GARD:0018751,GARD:0019899
GARD:0018750,GARD:0019899
GARD:0016580,GARD:0019899
GARD:0008580,GARD:0019899
GARD:0006435,GARD:0019899
GARD:0005447,GARD:0019899
GARD:0004315,GARD:0019899
GARD:0004236,GARD:0019899
GARD:0003575,GARD:0019899
GARD:0003573,GARD:0019899
GARD:0003413,GARD:0019899
GARD:0002856,GARD:0019899
GARD:0002308,GARD:0019899
GARD:0002304,GARD:0019899
GARD:0002303,GARD:0019899
GARD:0002294,GARD:0019899
GARD:0001413,GARD:0019899
GARD:0000599,GARD:0019899
GARD:0018977,GARD:0019900
GARD:0018975,GARD:0019900
GARD:0018969,GARD:0019900
GARD:0016549,GARD:0019900
GARD:0012782,GARD:0019900
GARD:0012472,GARD:0019900
GARD:0010758,GARD:0019900
GARD:0007917,GARD:0019900
GARD:0007183,GARD:0019900
GARD:0007065,GARD:0019900
GARD:0006734,GARD:0019900
GARD:0006667,GARD:0019900
GARD:0006400,GARD:0019900
GARD:0005061,GARD:0019900
GARD:0004648,GARD:0019900
GARD:0021571,GARD:0019901
GARD:0021567,GARD:0019901
GARD:0022350,GARD:0019902
GARD:0022371,GARD:0019902
GARD:0000080,GARD:0019902
GARD:0000095,GARD:0019902
GARD:0000288,GARD:0019902
GARD:0000290,GARD:0019902
GARD:0000312,GARD:0019902
GARD:0000405,GARD:0019902
GARD:0000882,GARD:0019902
GARD:0000915,GARD:0019902
GARD:0002123,GARD:0019902
GARD:0002213,GARD:0019902
GARD:0004775,GARD:0019902
GARD:0004870,GARD:0019902
GARD:0005124,GARD:0019902
GARD:0005667,GARD:0019902
GARD:0005683,GARD:0019902
GARD:0006290,GARD:0019902
GARD:0006455,GARD:0019902
GARD:0006810,GARD:0019902
GARD:0007593,GARD:0019902
GARD:0007633,GARD:0019902
GARD:0007891,GARD:0019902
GARD:0008433,GARD:0019902
GARD:0010109,GARD:0019902
GARD:0010945,GARD:0019902
GARD:0012814,GARD:0019902
GARD:0012845,GARD:0019902
GARD:0013638,GARD:0019902
GARD:0016594,GARD:0019902
