Enrichment FDR,nGenes,Pathway Genes,Fold Enrichment,Pathway,URL,Genes
7.2295268719691e-22,32,734,10.17894678,GO:1901699 cellular response to nitrogen compound , http://amigo.geneontology.org/amigo/term/GO:1901699, JAK2  JAK3  HRH4  DRD2  DRD3  JAK1  STAT3  SIRT1  LGMN  PTK2  INSR  ACHE  PIK3CG  PDGFRA  CDK4  CCNA2  EGFR  PTGER1  CDK5  GRM5  PTAFR  CDK5R1  SLC8A1  BACE1  SRC  TLR9  ROCK1  MAPK1  MAPK3  ROCK2  ABL1  CDK2
7.69905218599114e-22,45,1835,5.725657565,GO:0042127 regulation of cell population proliferation , http://amigo.geneontology.org/amigo/term/GO:0042127, CDK2  ERBB2  EGFR  SYK  STAT3  PTK2  BRD9  JAK2  INSR  FGFR2  FGFR1  PDGFRB  RAF1  PDGFRA  PIM1  TLR9  FLT4  FGFR3  ABL1  FLT1  JAK3  CCND1  SMO  CDK4  CCNA2  DRD2  DRD3  BRAF  NPY5R  PTAFR  CDK1  MAPK11  SRC  MAPK1  MAPK3  PIK3CD  SIRT1  LGMN  MMP9  CCNE1  CAPN1  CDC25B  NAMPT  TTK  TEK
8.77973396583797e-22,43,1641,6.117990523,GO:0031399 regulation of protein modification process , http://amigo.geneontology.org/amigo/term/GO:0031399, CCNE1  CCND1  CCNA2  CCNE2  CDK5R1  SRC  FGFR1  FKBP1A  SIRT1  ABL1  MAPK1  FLT1  PIK3CG  PDGFRB  TEK  RAF1  ERBB2  EGFR  BRAF  PLK1  INSR  TLR9  MAPK9  PIK3CB  JAK2  CDC25B  IKBKB  CCNT1  DRD2  CDK5  SYK  RET  GRM5  PTK2  ROCK1  ROCK2  FLT4  FGFR3  MMP9  MAPK3  TNIK  SLC8A1  TTK
9.5533855783101e-22,55,3024,4.246487285,GO:0051239 regulation of multicellular organismal process , http://amigo.geneontology.org/amigo/term/GO:0051239, FLT1  TEK  SYK  TLR9  BRD9  JAK2  SLC8A1  FGFR1  SIRT1  LGMN  PDGFRA  PIM1  DRD2  AXL  FLT4  PIK3CB  TBXAS1  ACACB  ACHE  ABL1  MAPK1  MMP9  MAPK3  PIK3CG  CCND1  ITK  FAAH  SMO  CDK4  ERBB2  CTSK  DRD3  MERTK  BRAF  JAK1  CDK5  RET  STAT3  GRM5  PTK2  PTAFR  CDK1  INSR  MAPK11  SRC  ROCK1  ROCK2  PIK3CD  LIPG  IKBKB  EGFR  FGFR2  SCD  JAK3  SCARB1
1.3204605369094e-21,63,4206,3.497197881,GO:0043412 macromolecule modification , http://amigo.geneontology.org/amigo/term/GO:0043412, ROCK1  FKBP1A  SIRT1  JAK2  PORCN  IKBKB  CCNE1  JAK3  CCND1  TTK  ITK  CDK2  ROCK2  CDK4  PIM1  CCNA2  TNIK  JAK1  CDK5  MGAT2  PTK2  CDK1  CCNE2  CDK5R1  RPS6KA3  SRC  FLT4  MAPK9  FGFR2  FGFR3  FGFR1  TYRO3  ABL1  MAPK1  CDC25B  FLT1  MAPK3  PIK3CG  PDGFRB  TEK  CCNT1  RAF1  PDGFRA  ERBB2  SIRT3  EGFR  BRAF  SYK  PLK1  INSR  LCK  TLR9  PIK3CB  MAPK10  DRD2  MERTK  RET  AXL  GRM5  MAPK11  MMP9  SLC8A1  PIK3CD
1.51653999771794e-21,53,2795,4.427341097,GO:0051246 regulation of protein metabolic process , http://amigo.geneontology.org/amigo/term/GO:0051246, CCNE1  CCND1  CCNA2  CCNE2  CDK5R1  SRC  FGFR1  FKBP1A  SIRT1  ABL1  MAPK1  LGMN  FLT1  PIK3CG  PDGFRB  TEK  RAF1  ERBB2  EGFR  BRAF  PLK1  INSR  RPS6KA3  LCK  TLR9  MAPK9  PIK3CB  DGAT2  ROCK1  JAK2  CDC25B  LIPG  IKBKB  CCNT1  DRD2  CDK5  SYK  RET  GRM5  PTK2  PTAFR  ROCK2  STAT3  FLT4  SOAT1  FGFR3  MMP9  MAPK3  TNIK  JAK3  SLC8A1  TTK  CDK2
2.63944166368828e-21,36,1064,7.899685438,GO:0031401 positive regulation of protein modification process , http://amigo.geneontology.org/amigo/term/GO:0031401, CDK5R1  SRC  FGFR1  FKBP1A  ABL1  MAPK1  FLT1  PIK3CG  CCND1  PDGFRB  TEK  RAF1  ERBB2  EGFR  BRAF  PLK1  INSR  TLR9  MAPK9  SIRT1  JAK2  CDC25B  CCNT1  DRD2  CDK5  SYK  RET  GRM5  PTK2  FLT4  FGFR3  MMP9  MAPK3  ROCK2  TNIK  TTK
5.96162419959385e-21,44,1830,5.613716962,GO:0010647 positive regulation of cell communication , http://amigo.geneontology.org/amigo/term/GO:0010647, FKBP1A  FGFR3  TEK  SMO  ERBB2  AXL  INSR  TLR9  FGFR1  SIRT1  JAK2  FLT1  PIK3CG  RAF1  EGFR  TNIK  BRAF  RET  SRC  FLT4  MAPK9  PIK3CB  ABL1  MAPK1  LGMN  PDGFRB  PDGFRA  DRD2  NPY5R  CDK5  SYK  STAT3  GRM5  PIK3CD  FGFR2  ROCK1  MMP9  MAPK3  IKBKB  PTK2  LCK  ROCK2  DRD3  TTK
6.66107459195923e-21,44,1836,5.595371482,GO:0023056 positive regulation of signaling , http://amigo.geneontology.org/amigo/term/GO:0023056, FKBP1A  FGFR3  TEK  SMO  ERBB2  AXL  INSR  TLR9  FGFR1  SIRT1  JAK2  FLT1  PIK3CG  RAF1  EGFR  TNIK  BRAF  RET  SRC  FLT4  MAPK9  PIK3CB  ABL1  MAPK1  LGMN  PDGFRB  PDGFRA  DRD2  NPY5R  CDK5  SYK  STAT3  GRM5  PIK3CD  FGFR2  ROCK1  MMP9  MAPK3  IKBKB  PTK2  LCK  ROCK2  DRD3  TTK
1.95408104086755e-20,28,563,11.61177366,GO:0030335 positive regulation of cell migration , http://amigo.geneontology.org/amigo/term/GO:0030335, PDGFRB  TEK  PTK2  FGFR1  SIRT1  LGMN  FLT1  PDGFRA  PLA2G7  RET  FLT4  PIK3CB  JAK2  ABL1  PIK3CG  PTAFR  SLC8A1  SRC  MAPK1  MMP9  MAPK3  PIK3CD  SMO  ROCK2  EGFR  STAT3  INSR  SCARB1
2.69929483106105e-20,35,1061,7.7019658,GO:0010243 response to organonitrogen compound , http://amigo.geneontology.org/amigo/term/GO:0010243, JAK2  JAK3  DRD2  DRD3  JAK1  STAT3  SIRT1  LGMN  PTK2  INSR  ROCK1  ABL1  MMP9  PIK3CG  CPT1A  CCND1  HRH4  PDGFRA  CDK4  CCNA2  EGFR  TNIK  PTGER1  CDK5  SYK  GRM5  PTAFR  CDK1  SLC8A1  BACE1  SRC  TLR9  MAPK1  MAPK3  ROCK2
2.8969608380586e-20,40,1504,6.209563613,GO:0032270 positive regulation of cellular protein metabolic process , http://amigo.geneontology.org/amigo/term/GO:0032270, CDK5R1  SRC  FGFR1  FKBP1A  ABL1  MAPK1  LGMN  FLT1  PIK3CG  CCND1  PDGFRB  TEK  RAF1  ERBB2  EGFR  BRAF  PLK1  INSR  LCK  TLR9  MAPK9  SIRT1  JAK2  CDC25B  CCNT1  DRD2  CDK5  SYK  RET  GRM5  PTK2  PTAFR  STAT3  FLT4  FGFR3  MMP9  MAPK3  ROCK2  TNIK  TTK
4.25179783879496e-20,41,1618,5.916355541,GO:0051247 positive regulation of protein metabolic process , http://amigo.geneontology.org/amigo/term/GO:0051247, CDK5R1  SRC  FGFR1  FKBP1A  ABL1  MAPK1  LGMN  FLT1  PIK3CG  CCND1  PDGFRB  TEK  RAF1  ERBB2  EGFR  BRAF  PLK1  INSR  LCK  TLR9  MAPK9  SIRT1  JAK2  CDC25B  CCNT1  DRD2  CDK5  SYK  RET  GRM5  PTK2  PTAFR  STAT3  FLT4  SOAT1  FGFR3  MMP9  MAPK3  ROCK2  TNIK  TTK
4.28745493912274e-20,35,1078,7.580506228,GO:1902533 positive regulation of intracellular signal transduction , http://amigo.geneontology.org/amigo/term/GO:1902533, FKBP1A  FGFR3  TEK  ERBB2  AXL  INSR  TLR9  FGFR1  FLT1  PIK3CG  RAF1  EGFR  TNIK  BRAF  RET  FLT4  PIK3CB  SIRT1  JAK2  ABL1  PDGFRB  PDGFRA  DRD2  NPY5R  SYK  GRM5  SRC  PIK3CD  FGFR2  ROCK1  MAPK3  IKBKB  PTK2  LCK  ROCK2
5.19944133211913e-20,35,1085,7.531599737,GO:0040012 regulation of locomotion , http://amigo.geneontology.org/amigo/term/GO:0040012, PDGFRB  TEK  PTK2  ROCK1  FGFR1  SIRT1  LGMN  FLT1  PDGFRA  PLA2G7  RET  FLT4  PIK3CB  JAK2  ABL1  PIK3CG  DRD2  DRD3  BRAF  CDK5  STAT3  GRM5  PTAFR  SLC8A1  SRC  MAPK1  MMP9  MAPK3  PIK3CD  SMO  ROCK2  EGFR  INSR  SCARB1  RAF1
5.42378076062288e-20,27,528,11.93929731,GO:0043410 positive regulation of MAPK cascade , http://amigo.geneontology.org/amigo/term/GO:0043410, FGFR3  TEK  ERBB2  INSR  TLR9  FGFR1  FLT1  PIK3CG  RAF1  EGFR  TNIK  BRAF  RET  FLT4  JAK2  ABL1  PDGFRB  PDGFRA  DRD2  NPY5R  SYK  GRM5  SRC  FGFR2  ROCK1  MAPK3  ROCK2
5.55112665529233e-20,28,588,11.1180758,GO:2000147 positive regulation of cell motility , http://amigo.geneontology.org/amigo/term/GO:2000147, PDGFRB  TEK  PTK2  FGFR1  SIRT1  LGMN  FLT1  PDGFRA  PLA2G7  RET  FLT4  PIK3CB  JAK2  ABL1  PIK3CG  PTAFR  SLC8A1  SRC  MAPK1  MMP9  MAPK3  PIK3CD  SMO  ROCK2  EGFR  STAT3  INSR  SCARB1
6.21668778805292e-20,30,719,9.741846669,GO:0043408 regulation of MAPK cascade , http://amigo.geneontology.org/amigo/term/GO:0043408, FGFR3  TEK  ERBB2  TNIK  INSR  TLR9  FGFR1  FLT1  PIK3CG  RAF1  EGFR  BRAF  RET  FLT4  PIK3CB  JAK2  ABL1  MAPK1  MAPK3  PDGFRB  HRH4  PDGFRA  DRD2  NPY5R  SYK  GRM5  SRC  FGFR2  ROCK1  ROCK2
6.27893652477271e-20,29,654,10.35307059,GO:0071417 cellular response to organonitrogen compound , http://amigo.geneontology.org/amigo/term/GO:0071417, JAK2  JAK3  DRD2  DRD3  JAK1  STAT3  SIRT1  LGMN  PTK2  INSR  PIK3CG  HRH4  PDGFRA  CDK4  CCNA2  EGFR  PTGER1  CDK5  GRM5  PTAFR  SLC8A1  BACE1  SRC  TLR9  ROCK1  MAPK1  MAPK3  ROCK2  ABL1
6.98705598951349e-20,41,1645,5.819248186,GO:0009967 positive regulation of signal transduction , http://amigo.geneontology.org/amigo/term/GO:0009967, FKBP1A  FGFR3  TEK  SMO  ERBB2  AXL  INSR  TLR9  FGFR1  SIRT1  JAK2  FLT1  PIK3CG  RAF1  EGFR  TNIK  BRAF  RET  SRC  FLT4  MAPK9  PIK3CB  ABL1  PDGFRB  PDGFRA  DRD2  NPY5R  SYK  STAT3  GRM5  PIK3CD  FGFR2  ROCK1  MMP9  MAPK3  IKBKB  PTK2  LCK  ROCK2  DRD3  TTK
8.94428015160532e-20,28,600,10.89571429,GO:0051272 positive regulation of cellular component movement , http://amigo.geneontology.org/amigo/term/GO:0051272, PDGFRB  TEK  PTK2  FGFR1  SIRT1  LGMN  FLT1  PDGFRA  PLA2G7  RET  FLT4  PIK3CB  JAK2  ABL1  PIK3CG  PTAFR  SLC8A1  SRC  MAPK1  MMP9  MAPK3  PIK3CD  SMO  ROCK2  EGFR  STAT3  INSR  SCARB1
9.5726184471422e-20,50,2680,4.355962534,GO:0050793 regulation of developmental process , http://amigo.geneontology.org/amigo/term/GO:0050793, FGFR1  FLT1  TEK  SYK  BRD9  SIRT1  PIM1  TNIK  AXL  TLR9  FLT4  ACACB  JAK2  ABL1  MAPK1  LGMN  MMP9  CCND1  SMO  CDK4  ERBB2  CTSK  DRD2  BRAF  CDK5  RET  STAT3  GRM5  CDK1  INSR  CDK5R1  MAPK11  SRC  ROCK1  ROCK2  JAK1  PTK2  PIK3CD  MAPK9  PIK3CB  IKBKB  PDGFRA  EGFR  SLC8A1  FGFR2  FGFR3  JAK3  DRD3  RAF1  RPS6KA3
1.08303768354303e-19,28,605,10.80566706,GO:0040017 positive regulation of locomotion , http://amigo.geneontology.org/amigo/term/GO:0040017, PDGFRB  TEK  PTK2  FGFR1  SIRT1  LGMN  FLT1  PDGFRA  PLA2G7  RET  FLT4  PIK3CB  JAK2  ABL1  PIK3CG  PTAFR  SLC8A1  SRC  MAPK1  MMP9  MAPK3  PIK3CD  SMO  ROCK2  EGFR  STAT3  INSR  SCARB1
1.12520772014775e-19,60,4103,3.414276264,GO:0065008 regulation of biological quality , http://amigo.geneontology.org/amigo/term/GO:0065008, GABRA1  ABCB1  ACHE  TYRO3  JAK2  F9  JAK3  DRD2  DRD3  PTGER1  SYK  AXL  SCN9A  INSR  SLC8A1  SRC  FKBP1A  SIRT1  PDGFRA  CTSK  PLK1  PIK3CB  SOAT1  TBXAS1  DGAT2  ROCK1  SCARB1  ACACB  ABL1  MAPK1  LGMN  PORCN  MAPK3  PIK3CG  CPT1A  CCND1  FAAH  SMO  RAF1  HRH4  PIM1  MERTK  BRAF  CDK5  RET  STAT3  GRM5  PTK2  PTAFR  CDK5R1  BACE1  TLR9  LCK  LIPG  PIK3CD  SCD  ROCK2  CTSL  TEK  PLA2G7
1.27612155170431e-19,49,2575,4.442912621,GO:0032268 regulation of cellular protein metabolic process , http://amigo.geneontology.org/amigo/term/GO:0032268, CCNE1  CCND1  CCNA2  CCNE2  CDK5R1  SRC  FGFR1  FKBP1A  SIRT1  ABL1  MAPK1  LGMN  FLT1  PIK3CG  PDGFRB  TEK  RAF1  ERBB2  EGFR  BRAF  PLK1  INSR  RPS6KA3  LCK  TLR9  MAPK9  PIK3CB  ROCK1  JAK2  CDC25B  IKBKB  CCNT1  DRD2  CDK5  SYK  RET  GRM5  PTK2  PTAFR  ROCK2  STAT3  FLT4  FGFR3  MMP9  MAPK3  TNIK  SLC8A1  TTK  CDK2
5.88337430210754e-19,57,3774,3.526321339,GO:0048513 animal organ development , http://amigo.geneontology.org/amigo/term/GO:0048513, FLT4  JAK2  FLT1  JAK3  ITK  PDGFRA  JAK1  SYK  AXL  CDK5R1  LCK  SRC  PIK3CD  PIM1  TLR9  CAPN1  DGAT2  FGFR2  ROCK1  ACACB  ACHE  TYRO3  SIRT1  ABL1  MAPK1  MMP9  MAPK3  CPT1A  CCND1  PDGFRB  SMO  RAF1  CDK4  ERBB2  CTSK  CCNA2  EGFR  DRD2  MERTK  BRAF  CDK5  RET  STAT3  FASN  CDK1  PFKFB3  INSR  SLC8A1  MAPK11  FGFR1  ROCK2  NPY5R  FGFR3  FKBP1A  TEK  CTSL  PTK2
1.07831566101458e-18,43,1992,5.039971109,GO:0040011 locomotion , http://amigo.geneontology.org/amigo/term/GO:0040011, PIK3CB  TYRO3  FLT1  PIK3CG  PDGFRB  TEK  SMO  MERTK  AXL  PTK2  PIK3CD  CDK5R1  ROCK1  FGFR1  SIRT1  LGMN  PDGFRA  PLA2G7  SYK  RET  FLT4  SCARB1  JAK2  ABL1  MMP9  ERBB2  EGFR  DRD2  DRD3  BRAF  CDK5  STAT3  GRM5  PTAFR  SLC8A1  SRC  MAPK1  MAPK3  ROCK2  INSR  RAF1  CDK1  LCK
1.35510424460996e-18,33,1038,7.42276159,GO:2000145 regulation of cell motility , http://amigo.geneontology.org/amigo/term/GO:2000145, PDGFRB  TEK  PTK2  ROCK1  FGFR1  SIRT1  LGMN  FLT1  PDGFRA  PLA2G7  RET  FLT4  PIK3CB  JAK2  ABL1  PIK3CG  DRD2  BRAF  CDK5  STAT3  PTAFR  SLC8A1  SRC  MAPK1  MMP9  MAPK3  PIK3CD  SMO  ROCK2  EGFR  INSR  SCARB1  RAF1
1.43206129787403e-18,51,2990,3.982427821,GO:0007166 cell surface receptor signaling pathway , http://amigo.geneontology.org/amigo/term/GO:0007166, FLT4  FGFR2  FGFR3  FGFR1  TYRO3  JAK2  MAPK1  PORCN  FLT1  MAPK3  IKBKB  JAK3  ITK  PDGFRB  TEK  SMO  PDGFRA  ERBB2  EGFR  MERTK  JAK1  SYK  RET  AXL  STAT3  GRM5  PTK2  INSR  LCK  SRC  FKBP1A  SIRT1  BRAF  SCARB1  ABL1  LGMN  CCNE1  CCND1  RAF1  CDK4  DRD2  TNIK  CDK5  PTAFR  CDK5R1  PIK3CB  PIK3CD  MMP9  MAPK9  MAPK10  TTK
1.43206129787403e-18,57,3847,3.459406482,GO:0010604 positive regulation of macromolecule metabolic process , http://amigo.geneontology.org/amigo/term/GO:0010604, IKBKB  CCNT1  CDK5R1  TLR9  JAK2  STAT3  SRC  FGFR1  FKBP1A  SIRT1  ABL1  MAPK1  LGMN  FLT1  NAMPT  PIK3CG  CCND1  PDGFRB  TEK  RAF1  ERBB2  EGFR  DRD2  BRAF  PLK1  INSR  LCK  MAPK9  ROCK1  CDC25B  JAK3  ITK  CDK2  SMO  ROCK2  PIM1  CCNA2  DRD3  CDK5  SYK  RET  GRM5  PTK2  PTAFR  CDK1  FLT4  PIK3CB  SOAT1  FGFR3  MMP9  MAPK3  TNIK  PIK3CD  RPS6KA3  MAPK11  FGFR2  TTK
1.97352858302369e-18,39,1602,5.683960101,GO:0016477 cell migration , http://amigo.geneontology.org/amigo/term/GO:0016477, PIK3CB  TYRO3  FLT1  PIK3CG  PDGFRB  TEK  MERTK  AXL  PTK2  PIK3CD  ROCK1  FGFR1  SIRT1  LGMN  PDGFRA  PLA2G7  SYK  RET  FLT4  SCARB1  JAK2  ABL1  MMP9  SMO  EGFR  DRD2  BRAF  CDK5  STAT3  PTAFR  CDK5R1  SLC8A1  SRC  MAPK1  MAPK3  ROCK2  INSR  CDK1  LCK
2.04281211459667e-18,37,1409,6.131117742,GO:0071495 cellular response to endogenous stimulus , http://amigo.geneontology.org/amigo/term/GO:0071495, JAK2  JAK3  DRD2  DRD3  JAK1  STAT3  SRC  FGFR2  FGFR3  FGFR1  FKBP1A  SIRT1  LGMN  PTK2  INSR  ABL1  PIK3CG  PDGFRB  HRH4  PDGFRA  CDK4  CCNA2  EGFR  PTGER1  CDK5  GRM5  PTAFR  SLC8A1  BACE1  TLR9  CTSL  CTSS  ROCK1  MAPK1  MAPK3  ERBB2  ROCK2
2.2947633526807e-18,32,977,7.647233305,GO:0030334 regulation of cell migration , http://amigo.geneontology.org/amigo/term/GO:0030334, PDGFRB  TEK  PTK2  ROCK1  FGFR1  SIRT1  LGMN  FLT1  PDGFRA  PLA2G7  RET  FLT4  PIK3CB  JAK2  ABL1  PIK3CG  DRD2  BRAF  CDK5  STAT3  PTAFR  SLC8A1  SRC  MAPK1  MMP9  MAPK3  PIK3CD  SMO  ROCK2  EGFR  INSR  SCARB1
4.54729686076031e-18,46,2427,4.425241543,GO:0048584 positive regulation of response to stimulus , http://amigo.geneontology.org/amigo/term/GO:0048584, FKBP1A  FGFR3  ITK  TEK  SMO  ERBB2  SYK  AXL  INSR  LCK  JAK2  TLR9  FGFR1  SIRT1  LGMN  FLT1  PIK3CG  RAF1  PLA2G7  EGFR  TNIK  BRAF  RET  PTK2  SRC  FLT4  MAPK9  PIK3CB  ABL1  MAPK1  MAPK3  PDGFRB  PDGFRA  DRD2  NPY5R  STAT3  GRM5  PTAFR  PIK3CD  FGFR2  ROCK1  MMP9  IKBKB  ROCK2  DRD3  TTK
6.51100099534584e-18,39,1660,5.485363905,GO:0009719 response to endogenous stimulus , http://amigo.geneontology.org/amigo/term/GO:0009719, JAK2  JAK3  DRD2  DRD3  JAK1  STAT3  SRC  FGFR2  FGFR3  FGFR1  FKBP1A  SIRT1  MAPK1  LGMN  MAPK3  CCND1  PTK2  INSR  ROCK1  ABL1  PIK3CG  PDGFRB  HRH4  PDGFRA  CDK4  CCNA2  EGFR  PTGER1  CDK5  SYK  GRM5  PTAFR  SLC8A1  BACE1  TLR9  CTSL  CTSS  ERBB2  ROCK2
8.96079623252333e-18,53,3403,3.636326291,GO:0051173 positive regulation of nitrogen compound metabolic process , http://amigo.geneontology.org/amigo/term/GO:0051173, IKBKB  CCNT1  CDK5R1  STAT3  SRC  FGFR1  FKBP1A  SIRT1  ABL1  MAPK1  LGMN  FLT1  NAMPT  PIK3CG  CCND1  PDGFRB  TEK  RAF1  ERBB2  EGFR  BRAF  PLK1  INSR  LCK  TLR9  MAPK9  ROCK1  JAK2  CDC25B  CDK2  SMO  PIM1  CCNA2  DRD2  DRD3  CDK5  SYK  RET  GRM5  PTK2  PTAFR  CDK1  FLT4  SOAT1  FGFR3  MMP9  MAPK3  ROCK2  TNIK  RPS6KA3  FGFR2  SIRT3  TTK
8.97764007149483e-18,33,1109,6.947544212,GO:0051270 regulation of cellular component movement , http://amigo.geneontology.org/amigo/term/GO:0051270, PDGFRB  TEK  PTK2  ROCK1  FGFR1  SIRT1  LGMN  FLT1  PDGFRA  PLA2G7  RET  FLT4  PIK3CB  JAK2  ABL1  PIK3CG  DRD2  BRAF  CDK5  STAT3  PTAFR  SLC8A1  SRC  MAPK1  MMP9  MAPK3  PIK3CD  SMO  ROCK2  EGFR  INSR  SCARB1  RAF1
1.42729594463759e-17,40,1806,5.171198047,GO:0048870 cell motility , http://amigo.geneontology.org/amigo/term/GO:0048870, PIK3CB  TYRO3  FLT1  PIK3CG  PDGFRB  TEK  MERTK  AXL  PTK2  PIK3CD  ROCK1  FGFR1  SIRT1  LGMN  PDGFRA  PLA2G7  SYK  RET  FLT4  SCARB1  JAK2  ABL1  MMP9  SMO  EGFR  DRD2  BRAF  CDK5  STAT3  PTAFR  CDK5R1  SLC8A1  SRC  MAPK1  MAPK3  ROCK2  INSR  RAF1  CDK1  LCK
1.42729594463759e-17,40,1806,5.171198047,GO:0051674 localization of cell , http://amigo.geneontology.org/amigo/term/GO:0051674, PIK3CB  TYRO3  FLT1  PIK3CG  PDGFRB  TEK  MERTK  AXL  PTK2  PIK3CD  ROCK1  FGFR1  SIRT1  LGMN  PDGFRA  PLA2G7  SYK  RET  FLT4  SCARB1  JAK2  ABL1  MMP9  SMO  EGFR  DRD2  BRAF  CDK5  STAT3  PTAFR  CDK5R1  SLC8A1  SRC  MAPK1  MAPK3  ROCK2  INSR  RAF1  CDK1  LCK
1.7236099297503e-17,54,3602,3.500249295,GO:0010646 regulation of cell communication , http://amigo.geneontology.org/amigo/term/GO:0010646, FKBP1A  FGFR3  TEK  SMO  ERBB2  DRD2  DRD3  TNIK  AXL  GRM5  INSR  SRC  ACHE  TLR9  FGFR1  SIRT1  JAK2  FLT1  PIK3CG  RAF1  EGFR  BRAF  RET  FLT4  MAPK9  PIK3CB  TYRO3  ABL1  MAPK1  LGMN  MAPK3  CPT1A  PDGFRB  HRH4  PDGFRA  CDK4  NPY5R  CDK5  SYK  STAT3  PTK2  CDK5R1  BACE1  PIK3CD  FGFR2  ROCK1  MMP9  IKBKB  LCK  ROCK2  CAPN1  JAK3  TTK  SLC8A1
2.01236501544665e-17,54,3615,3.487661953,GO:0023051 regulation of signaling , http://amigo.geneontology.org/amigo/term/GO:0023051, FKBP1A  FGFR3  TEK  SMO  ERBB2  DRD2  DRD3  TNIK  AXL  GRM5  INSR  SRC  ACHE  TLR9  FGFR1  SIRT1  JAK2  FLT1  PIK3CG  RAF1  EGFR  BRAF  RET  FLT4  MAPK9  PIK3CB  TYRO3  ABL1  MAPK1  LGMN  MAPK3  CPT1A  PDGFRB  HRH4  PDGFRA  CDK4  NPY5R  CDK5  SYK  STAT3  PTK2  CDK5R1  BACE1  PIK3CD  FGFR2  ROCK1  MMP9  IKBKB  LCK  ROCK2  CAPN1  JAK3  TTK  SLC8A1
2.57511886303048e-17,38,1627,5.453118924,GO:0043067 regulation of programmed cell death , http://amigo.geneontology.org/amigo/term/GO:0043067, JAK2  ABL1  JAK3  EGFR  AXL  SRC  SIRT1  RAF1  PIM1  BRAF  CDK1  RPS6KA3  MAPK9  PIK3CB  ROCK1  TYRO3  MMP9  PIK3CG  CCND1  PDGFRB  SMO  DRD3  NPY5R  CDK5  PTK2  CDK5R1  LGMN  BACE1  FLT4  MERTK  SYK  RET  PLK1  PIK3CD  LCK  FGFR2  TEK  FGFR1
2.85294429216908e-17,50,3073,3.798886948,GO:0009605 response to external stimulus , http://amigo.geneontology.org/amigo/term/GO:0009605, PDGFRB  SMO  SYK  PTK2  CDK5R1  LCK  SRC  TLR9  JAK2  JAK1  SCARB1  FGFR1  MAPK1  LGMN  FLT1  MAPK3  PDGFRA  PLA2G7  AXL  FGFR2  ACACB  TYRO3  SIRT1  ABL1  LIPG  JAK3  PIK3CG  CPT1A  CCND1  RAF1  CDK4  ERBB2  DRD2  BRAF  PTGER1  NPY5R  CDK5  PTAFR  PIK3CD  RPS6KA3  SLC8A1  BACE1  PIM1  DRD3  MAPK11  PIK3CB  MMP9  IKBKB  TEK  RET
3.84604474371857e-17,60,4617,3.034172733,GO:0048731 system development , http://amigo.geneontology.org/amigo/term/GO:0048731, FLT4  TYRO3  JAK2  FLT1  JAK3  ITK  PDGFRB  TEK  SMO  PDGFRA  ERBB2  MERTK  TNIK  JAK1  CDK5  SYK  AXL  PTK2  CDK5R1  LCK  SRC  PIK3CD  GABRA1  SIRT1  PIM1  TLR9  PIK3CB  FGFR2  ACACB  ACHE  ABL1  MAPK1  MMP9  MAPK3  PIK3CG  CPT1A  CCND1  RAF1  CTSK  EGFR  DRD2  BRAF  RET  STAT3  GRM5  FASN  CDK1  PFKFB3  INSR  SLC8A1  MAPK11  ROCK1  FGFR1  ROCK2  NPY5R  FGFR3  FKBP1A  CTSL  DRD3  RPS6KA3
4.93596182946922e-17,40,1874,4.983555856,GO:0051049 regulation of transport , http://amigo.geneontology.org/amigo/term/GO:0051049, DRD2  DRD3  SYK  SCARB1  FKBP1A  MMP9  LIPG  ERBB2  MERTK  BRAF  CTSS  INSR  TLR9  SIRT1  JAK2  ABL1  MAPK1  MAPK3  JAK3  PIK3CG  CPT1A  SMO  NPY5R  CDK5  PTAFR  SCN9A  CDK1  CDK5R1  SLC8A1  BACE1  SRC  ROCK1  GRM5  ABCB1  PIM1  AXL  PDGFRB  CAPN1  PIK3CB  ACHE
5.43312653358745e-17,27,702,8.979984301,GO:0045859 regulation of protein kinase activity , http://amigo.geneontology.org/amigo/term/GO:0045859, CCNE1  CCND1  CCNA2  CCNE2  CDK5R1  FGFR1  SIRT1  ABL1  FLT1  PIK3CG  ERBB2  EGFR  INSR  SRC  TLR9  PIK3CB  JAK2  CDC25B  CCNT1  DRD2  CDK5  SYK  GRM5  PLK1  PTK2  PDGFRB  SLC8A1
6.51246132176384e-17,58,4338,3.121672735,GO:0048583 regulation of response to stimulus , http://amigo.geneontology.org/amigo/term/GO:0048583, FKBP1A  FGFR3  ITK  TEK  SMO  ERBB2  TNIK  SYK  AXL  INSR  LCK  SRC  TLR9  JAK2  FGFR1  SIRT1  ABL1  LGMN  FLT1  PIK3CG  RAF1  PDGFRA  PLA2G7  EGFR  DRD3  BRAF  RET  PTK2  FLT4  MAPK9  PIK3CB  TYRO3  MAPK1  MAPK3  PDGFRB  HRH4  CDK4  DRD2  NPY5R  CDK5  STAT3  GRM5  PTAFR  CDK5R1  RPS6KA3  BACE1  PIK3CD  FGFR2  ROCK1  ABCB1  MMP9  IKBKB  JAK3  ROCK2  CAPN1  MAPK10  TTK  CTSS
