Enrichment FDR,nGenes,Pathway Genes,Fold Enrichment,Pathway,URL,Genes
1.93E-12,39,2320,3.808292079,GO:0008219 cell death , http://amigo.geneontology.org/amigo/term/GO:0008219, JAK2  ABL1  EGFR  CDK5  MTOR  SIRT1  IGF1R  BRAF  CDK1  RPS6KA3  AURKB  TGM2  BTK  MAPK9  AURKA  MMP9  PIK3CG  CCND1  SMO  THRB  CAPN2  NPY5R  BDKRB2  CDK5R1  JUN  GABRA5  NTRK1  LGMN  SENP1  SYK  PIK3CD  LCK  TEK  RORC  MMP3  CTSL  TBK1  ALK  SSTR3
2.05E-12,33,1627,4.594941793,GO:0043067 regulation of programmed cell death , http://amigo.geneontology.org/amigo/term/GO:0043067, JAK2  ABL1  EGFR  MTOR  SIRT1  IGF1R  BRAF  CDK1  RPS6KA3  AURKB  TGM2  MAPK9  AURKA  MMP9  PIK3CG  CCND1  SMO  CAPN2  NPY5R  CDK5  BDKRB2  CDK5R1  JUN  GABRA5  NTRK1  LGMN  SYK  PIK3CD  LCK  TEK  RORC  BTK  ALK
3.10E-12,12,108,25.17161716,GO:0010389 regulation of G2/M transition of mitotic cell cycle , http://amigo.geneontology.org/amigo/term/GO:0010389, CDC25B  CDK2  CDC25C  CDK1  CCND1  CCNB1  CDK4  CCNB3  TAOK3  BRD4  AURKB  AURKA
3.33E-12,44,3024,3.2962832,GO:0051239 regulation of multicellular organismal process , http://amigo.geneontology.org/amigo/term/GO:0051239, TEK  SYK  GRK2  JAK2  BDKRB2  SLC8A1  SIRT1  LGMN  GPR55  MAPKAPK2  TBK1  TGM2  CFTR  BTK  CALCRL  ABL1  MMP9  PIK3CG  TNKS2  CCND1  FAAH  MMP8  SMO  CDK4  CDK9  ERBB2  THRB  BRAF  PDE9A  CAPN2  CDK5  GRM5  PTAFR  CDK1  INSR  JUN  MAPK11  NTRK1  MTOR  MMP12  PIK3CD  EGFR  MGLL  IGF1R
3.84E-12,37,2127,3.94083146,GO:0012501 programmed cell death , http://amigo.geneontology.org/amigo/term/GO:0012501, JAK2  ABL1  EGFR  CDK5  MTOR  SIRT1  IGF1R  BRAF  CDK1  RPS6KA3  AURKB  TGM2  BTK  MAPK9  AURKA  MMP9  PIK3CG  CCND1  SMO  THRB  CAPN2  NPY5R  BDKRB2  CDK5R1  JUN  GABRA5  NTRK1  LGMN  SENP1  SYK  PIK3CD  LCK  TEK  RORC  CTSL  ALK  SSTR3
6.73E-12,29,1280,5.132650062,GO:0043085 positive regulation of catalytic activity , http://amigo.geneontology.org/amigo/term/GO:0043085, TEK  GPR55  IGF1R  ERBB2  EGFR  ALK  INSR  CDK5R1  NTRK1  ABL1  LGMN  PIK3CG  CCND1  LCK  DRD1  SIRT1  JAK2  CDC25B  CCNT1  CCNB1  CDK5  SYK  GRM5  PTAFR  SENP1  TAOK3  AURKB  TGM2  MTOR
6.73E-12,54,4617,2.649643912,GO:0048731 system development , http://amigo.geneontology.org/amigo/term/GO:0048731, CALCRL  JAK2  TEK  SMO  TAOK3  ERBB2  CDK5  SYK  ALK  CDK5R1  LCK  CSNK1D  PIK3CD  AURKA  SIRT1  RAMP1  GPR55  NTRK1  TGM2  BTK  ABL1  MMP9  PIK3CG  CCND1  CCKBR  SLC2A1  IGF1R  SRD5A1  EGFR  THRB  CCNB2  BRAF  CCKAR  WEE1  GRM5  FASN  CDK1  PFKFB3  INSR  GRK2  JUN  SLC8A1  DRD1  MAPK11  GABRA5  MTOR  RORB  MMP12  SSTR3  NPY5R  FKBP1A  CTSL  RORC  RPS6KA3
6.91E-12,32,1594,4.547945886,GO:0042981 regulation of apoptotic process , http://amigo.geneontology.org/amigo/term/GO:0042981, JAK2  ABL1  EGFR  MTOR  SIRT1  IGF1R  BRAF  CDK1  RPS6KA3  AURKB  TGM2  MAPK9  AURKA  MMP9  PIK3CG  CCND1  SMO  CAPN2  NPY5R  CDK5  BDKRB2  CDK5R1  JUN  GABRA5  NTRK1  LGMN  PIK3CD  LCK  TEK  RORC  BTK  ALK
8.45E-12,36,2065,3.949445017,GO:0006915 apoptotic process , http://amigo.geneontology.org/amigo/term/GO:0006915, JAK2  ABL1  EGFR  CDK5  MTOR  SIRT1  IGF1R  BRAF  CDK1  RPS6KA3  AURKB  TGM2  BTK  MAPK9  AURKA  MMP9  PIK3CG  CCND1  SMO  THRB  CAPN2  NPY5R  BDKRB2  CDK5R1  JUN  GABRA5  NTRK1  LGMN  SENP1  PIK3CD  LCK  TEK  RORC  CTSL  ALK  SSTR3
8.45E-12,18,401,10.16908224,GO:0071900 regulation of protein serine/threonine kinase activity , http://amigo.geneontology.org/amigo/term/GO:0071900, CCND1  CCNB1  CCNH  CCNA2  CCNB3  CCNB2  CDK5R1  SIRT1  ABL1  PIK3CG  ERBB2  EGFR  CCNT1  SYK  TAOK3  INSR  SLC8A1  CDC25C
9.49E-12,20,534,8.484814774,GO:0007346 regulation of mitotic cell cycle , http://amigo.geneontology.org/amigo/term/GO:0007346, CDC25B  CCND1  TTK  CDK2  CDC25C  CDK1  AURKB  SIRT1  CCNB1  CCNH  CDK4  ABL1  CCNB3  INSR  LGMN  TAOK3  BRD4  EGFR  AURKA  WEE1
9.94E-12,12,120,22.65445545,GO:1902749 regulation of cell cycle G2/M phase transition , http://amigo.geneontology.org/amigo/term/GO:1902749, CDC25B  CDK2  CDC25C  CDK1  CCND1  CCNB1  CDK4  CCNB3  TAOK3  BRD4  AURKB  AURKA
1.15E-11,28,1213,5.229387902,GO:0051726 regulation of cell cycle , http://amigo.geneontology.org/amigo/term/GO:0051726, AURKA  CDC25B  CCND1  TTK  CDK2  CCNB1  CCNH  CDK4  CCNA2  CCNB3  CCNB2  CDC25C  CDK1  CDK5R1  JUN  AURKB  SIRT1  CDK9  ABL1  CCNT1  IGF1R  CDK5  INSR  LGMN  TAOK3  BRD4  EGFR  WEE1
2.13E-11,52,4424,2.66282026,GO:0006950 response to stress , http://amigo.geneontology.org/amigo/term/GO:0006950, MAPK9  F10  IGF1R  MAPKAPK2  SYK  CDK1  LCK  JAK2  BDKRB2  JUN  TBK1  MTOR  CFTR  AURKA  SIRT1  ABL1  MMP9  CCND1  TAOK3  CDK9  ERBB2  BRD4  EGFR  SLC8A1  MAPK11  MMP12  BTK  CALCRL  PIK3CG  SLC2A1  MMP8  CDK2  SMO  CCNA2  SRD5A1  BRAF  CAPN2  NPY5R  CDK5  PTAFR  FASN  PIK3CD  DRD1  GABRA5  PLA2G2A  NTRK1  SSTR3  ABCB1  MGLL  MMP3  TEK  RPS6KA3
2.13E-11,50,4103,2.760718431,GO:0065008 regulation of biological quality , http://amigo.geneontology.org/amigo/term/GO:0065008, ABCB1  JAK2  F10  GPR55  IGF1R  CACNA1B  CCKAR  SYK  INSR  GRK2  SLC8A1  GABRA5  BDKRB2  DRD1  FKBP1A  SIRT1  CCKBR  MAPKAPK2  CFTR  BTK  SOAT1  DGAT2  ABL1  LGMN  PIK3CG  CCND1  FAAH  SMO  SRD5A1  THRB  CCNB2  BRAF  CDK5  GRM5  PTAFR  ALK  CDK5R1  UTS2R  NTRK1  MTOR  TGM2  LCK  AURKA  CCNH  PIK3CD  SLC2A1  CTSL  PLA2G2A  GNRHR  TEK
4.22E-11,18,443,9.20497061,GO:0045860 positive regulation of protein kinase activity , http://amigo.geneontology.org/amigo/term/GO:0045860, CDK5R1  ABL1  PIK3CG  CCND1  ERBB2  EGFR  INSR  SIRT1  JAK2  CDC25B  CCNT1  CCNB1  CDK5  SYK  GRM5  ALK  TAOK3  MTOR
5.32E-11,23,827,6.300513606,GO:0000165 MAPK cascade , http://amigo.geneontology.org/amigo/term/GO:0000165, MAPK9  TEK  TAOK3  IGF1R  ERBB2  BRAF  INSR  PIK3CG  GPR55  EGFR  MAPK11  PLA2G2A  NTRK1  JAK2  ABL1  MMP8  MAPKAPK2  NPY5R  SYK  GRM5  ALK  JUN  CDK1
6.41E-11,8,33,54.91989199,GO:0038083 peptidyl-tyrosine autophosphorylation , http://amigo.geneontology.org/amigo/term/GO:0038083, ALK  LCK  NTRK1  BTK  INSR  ABL1  IGF1R  EGFR
6.59E-11,33,1857,4.025832147,GO:1902531 regulation of intracellular signal transduction , http://amigo.geneontology.org/amigo/term/GO:1902531, FKBP1A  TEK  TAOK3  GPR55  IGF1R  ERBB2  INSR  NTRK1  AURKB  SIRT1  PIK3CG  F10  BRD4  EGFR  BRAF  PLA2G2A  JAK2  ABL1  MMP8  NPY5R  SYK  BDKRB2  GRM5  ALK  JUN  MTOR  TBK1  PIK3CD  MMP9  CCNB1  LCK  TGM2  AURKA
6.83E-11,20,598,7.576740952,GO:0044770 cell cycle phase transition , http://amigo.geneontology.org/amigo/term/GO:0044770, CDC25B  CCND1  TTK  CDK2  CCNB1  CCNA2  CCNB3  CCNB2  CDC25C  CDK5  CDK1  CDK4  AURKB  ABCB1  CCNH  TAOK3  BRD4  EGFR  AURKA  WEE1
7.33E-11,19,528,8.152171467,GO:0043410 positive regulation of MAPK cascade , http://amigo.geneontology.org/amigo/term/GO:0043410, TEK  IGF1R  ERBB2  INSR  PIK3CG  GPR55  EGFR  BRAF  PLA2G2A  NTRK1  JAK2  ABL1  MMP8  NPY5R  SYK  GRM5  ALK  JUN  TAOK3
1.08E-10,17,405,9.509277594,GO:0018108 peptidyl-tyrosine phosphorylation , http://amigo.geneontology.org/amigo/term/GO:0018108, JAK2  BTK  ABL1  TEK  ERBB2  EGFR  SYK  ALK  INSR  LCK  NTRK1  TTK  IGF1R  BRAF  WEE1  GRM5  MTOR
1.12E-10,42,3073,3.096280926,GO:0009605 response to external stimulus , http://amigo.geneontology.org/amigo/term/GO:0009605, SMO  SYK  CDK5R1  LCK  JAK2  TBK1  MTOR  LGMN  BRD4  BTK  CALCRL  SIRT1  ABL1  PIK3CG  CCND1  SLC2A1  MMP8  CDK4  IGF1R  ERBB2  SRD5A1  BRAF  MAPKAPK2  CAPN2  NPY5R  CDK5  PTAFR  ALK  PIK3CD  RPS6KA3  JUN  SLC8A1  PLA2G2A  NTRK1  MMP12  SSTR3  MAPK11  MGLL  DRD1  MMP9  TEK  MMP3
1.14E-10,17,407,9.462548958,GO:0018212 peptidyl-tyrosine modification , http://amigo.geneontology.org/amigo/term/GO:0018212, JAK2  BTK  ABL1  TEK  ERBB2  EGFR  SYK  ALK  INSR  LCK  NTRK1  TTK  IGF1R  BRAF  WEE1  GRM5  MTOR
1.43E-10,39,2680,3.296730457,GO:0050793 regulation of developmental process , http://amigo.geneontology.org/amigo/term/GO:0050793, TEK  SYK  ALK  CSNK1D  SIRT1  GPR55  TGM2  CFTR  AURKA  JAK2  ABL1  LGMN  MMP9  TNKS2  CCND1  SMO  CDK4  IGF1R  ERBB2  BRAF  CAPN2  CDK5  GRM5  CDK1  INSR  CDK5R1  MAPK11  NTRK1  MTOR  RORB  PIK3CD  MAPK9  CDK9  EGFR  SLC8A1  RORC  BTK  RPS6KA3  PLA2G2A
1.80E-10,16,357,10.15325734,GO:1901990 regulation of mitotic cell cycle phase transition , http://amigo.geneontology.org/amigo/term/GO:1901990, CDC25B  CCND1  TTK  CDK2  CDC25C  CDK1  AURKB  CCNB1  CCNH  CDK4  CCNB3  TAOK3  BRD4  EGFR  AURKA  WEE1
2.30E-10,20,642,7.057462756,GO:0007169 transmembrane receptor protein tyrosine kinase signaling pathway , http://amigo.geneontology.org/amigo/term/GO:0007169, JAK2  TEK  IGF1R  ERBB2  EGFR  MAPKAPK2  SYK  ALK  INSR  LCK  NTRK1  SIRT1  BRAF  ABL1  LGMN  CDK4  CDK5R1  PIK3CD  MMP9  BDKRB2
2.90E-10,24,996,5.458904927,GO:0000278 mitotic cell cycle , http://amigo.geneontology.org/amigo/term/GO:0000278, AURKA  CDC25B  CCND1  TTK  CDK2  CCNB1  CCNA2  CCNB3  CCNB2  CDC25C  CDK5  CDK1  AURKB  CDK4  ABCB1  SIRT1  CCNH  ABL1  WEE1  INSR  LGMN  TAOK3  BRD4  EGFR
4.13E-10,16,378,9.58918749,GO:0045787 positive regulation of cell cycle , http://amigo.geneontology.org/amigo/term/GO:0045787, CDC25B  CCND1  CDC25C  CDK5R1  AURKB  CCNB1  CDK4  ABL1  CCNT1  IGF1R  CDK1  INSR  LGMN  BRD4  EGFR  AURKA
5.46E-10,53,4987,2.407632121,GO:0051234 establishment of localization , http://amigo.geneontology.org/amigo/term/GO:0051234, CFTR  SOAT1  SLC2A3  ABCB1  SLC2A1  RAMP1  CSNK1G2  CCNB1  CACNA1B  CCKAR  SLC2A2  CDK5  SYK  SLC8A1  GABRA5  AURKB  DRD1  CALCRL  FKBP1A  MMP9  CTSL  ERBB2  NR1I2  EGFR  BRAF  BDKRB2  INSR  GRK2  TGM2  BTK  SIRT1  JAK2  ABL1  PIK3CG  CCND1  CCKBR  CDK2  SMO  MAPKAPK2  NPY5R  PTAFR  CDK1  CDK5R1  PLA2G2A  MMP12  GRM5  IGF1R  LCK  GNRHR  CAPN1  ICMT  CSNK1D  PIK3CD
9.71E-10,32,1937,3.742604926,GO:0007049 cell cycle , http://amigo.geneontology.org/amigo/term/GO:0007049, AURKA  CDC25B  CCND1  TTK  CDK2  CCNB1  CCNH  CDK4  CSNK1D  CCNA2  CCNB3  CCNB2  CDC25C  CDK5  CDK1  CDK5R1  JUN  AURKB  ABCB1  SIRT1  CDK9  ABL1  CSNK1A1  CCNT1  IGF1R  WEE1  INSR  RPS6KA3  LGMN  TAOK3  BRD4  EGFR
9.84E-10,50,4552,2.488406793,GO:0030154 cell differentiation , http://amigo.geneontology.org/amigo/term/GO:0030154, FASN  JAK2  SMO  TAOK3  ERBB2  NR1I2  EGFR  THRB  CDK5  SYK  ALK  CDK5R1  LCK  CSNK1D  PIK3CD  GPR55  NTRK1  TGM2  CFTR  BTK  AURKA  SIRT1  ABL1  MMP9  CDC25B  CCND1  IGF1R  SRD5A1  BRAF  CAPN2  CCKAR  WEE1  GRM5  CDK1  JUN  DRD1  MAPK11  GABRA5  MTOR  RORB  MMP8  MAPK9  SOAT1  TEK  CDK9  CTSL  RORC  SLC8A1  RPS6KA3  PLA2G2A
9.84E-10,19,618,6.96496203,GO:0071407 cellular response to organic cyclic compound , http://amigo.geneontology.org/amigo/term/GO:0071407, DRD1  CFTR  RORC  EGFR  TGM2  JAK2  PIK3CG  SMO  CDK4  IGF1R  CCNA2  SRD5A1  PTAFR  CDK1  ALK  SLC8A1  SSTR3  SIRT1  ABL1
9.88E-10,23,964,5.405108664,GO:0043066 negative regulation of apoptotic process , http://amigo.geneontology.org/amigo/term/GO:0043066, EGFR  MTOR  IGF1R  BRAF  CDK1  RPS6KA3  AURKB  AURKA  SIRT1  JAK2  ABL1  PIK3CG  CCND1  SMO  NPY5R  BDKRB2  JUN  GABRA5  NTRK1  LGMN  MMP9  TEK  RORC
1.17E-09,50,4576,2.475355709,GO:0048869 cellular developmental process , http://amigo.geneontology.org/amigo/term/GO:0048869, FASN  JAK2  SMO  TAOK3  ERBB2  NR1I2  EGFR  THRB  CDK5  SYK  ALK  CDK5R1  LCK  CSNK1D  PIK3CD  GPR55  NTRK1  TGM2  CFTR  BTK  AURKA  SIRT1  ABL1  MMP9  CDC25B  CCND1  IGF1R  SRD5A1  BRAF  CAPN2  CCKAR  WEE1  GRM5  CDK1  JUN  DRD1  MAPK11  GABRA5  MTOR  RORB  MMP8  MAPK9  SOAT1  TEK  CDK9  CTSL  RORC  SLC8A1  RPS6KA3  PLA2G2A
1.46E-09,7,29,54.68316832,GO:0010971 positive regulation of G2/M transition of mitotic cell cycle , http://amigo.geneontology.org/amigo/term/GO:0010971, CDC25B  CDC25C  CCND1  CCNB1  CDK4  BRD4  CDK1
1.49E-09,22,892,5.587421747,GO:0006954 inflammatory response , http://amigo.geneontology.org/amigo/term/GO:0006954, MAPKAPK2  BDKRB2  JAK2  BRD4  BTK  CALCRL  PIK3CG  MMP8  SMO  NPY5R  SYK  PTAFR  FASN  PIK3CD  JUN  PLA2G2A  MTOR  MGLL  MMP9  TEK  MMP3  TBK1
1.52E-09,23,987,5.279153751,GO:0043069 negative regulation of programmed cell death , http://amigo.geneontology.org/amigo/term/GO:0043069, EGFR  MTOR  IGF1R  BRAF  CDK1  RPS6KA3  AURKB  AURKA  SIRT1  JAK2  ABL1  PIK3CG  CCND1  SMO  NPY5R  BDKRB2  JUN  GABRA5  NTRK1  LGMN  MMP9  TEK  RORC
1.75E-09,18,563,7.242987531,GO:0030335 positive regulation of cell migration , http://amigo.geneontology.org/amigo/term/GO:0030335, TEK  SIRT1  LGMN  JAK2  ABL1  PIK3CG  PTAFR  JUN  SLC8A1  DRD1  MMP9  PIK3CD  SMO  IGF1R  EGFR  INSR  MTOR  F10
2.09E-09,51,4823,2.39555718,GO:0006810 transport , http://amigo.geneontology.org/amigo/term/GO:0006810, CFTR  SOAT1  SLC2A3  ABCB1  SLC2A1  RAMP1  CSNK1G2  CACNA1B  CCKAR  SLC2A2  CDK5  SYK  SLC8A1  GABRA5  DRD1  CALCRL  FKBP1A  MMP9  CTSL  ERBB2  NR1I2  EGFR  BRAF  BDKRB2  INSR  GRK2  TGM2  BTK  SIRT1  JAK2  ABL1  PIK3CG  CCND1  CCKBR  CDK2  SMO  MAPKAPK2  NPY5R  PTAFR  CDK1  CDK5R1  PLA2G2A  MMP12  GRM5  IGF1R  LCK  GNRHR  CAPN1  ICMT  CSNK1D  PIK3CD
2.35E-09,27,1424,4.295437479,GO:0051094 positive regulation of developmental process , http://amigo.geneontology.org/amigo/term/GO:0051094, TEK  SYK  CSNK1D  SIRT1  TGM2  CFTR  AURKA  JAK2  ABL1  CCND1  SMO  IGF1R  BRAF  CAPN2  GRM5  CDK1  ALK  NTRK1  MTOR  PIK3CD  MAPK9  INSR  SLC8A1  BTK  RPS6KA3  MAPK11  PLA2G2A
2.37E-09,21,825,5.766588659,GO:1903047 mitotic cell cycle process , http://amigo.geneontology.org/amigo/term/GO:1903047, AURKA  CDC25B  CCND1  TTK  CDK2  CCNB1  CCNA2  CCNB3  CCNB2  CDC25C  CDK5  CDK1  AURKB  CDK4  ABCB1  CCNH  INSR  TAOK3  BRD4  EGFR  WEE1
2.45E-09,24,1112,4.889450816,GO:0060548 negative regulation of cell death , http://amigo.geneontology.org/amigo/term/GO:0060548, EGFR  MTOR  IGF1R  BRAF  CDK5  CDK1  RPS6KA3  AURKB  AURKA  SIRT1  JAK2  ABL1  PIK3CG  CCND1  SMO  NPY5R  BDKRB2  JUN  GABRA5  NTRK1  LGMN  MMP9  TEK  RORC
2.68E-09,17,504,7.641383781,GO:1901652 response to peptide , http://amigo.geneontology.org/amigo/term/GO:1901652, JAK2  SLC2A1  SIRT1  LGMN  CACNA1B  INSR  MMP9  GNRHR  CDK4  IGF1R  CCNA2  SRD5A1  CDK5  GRM5  MTOR  MMP3  MMP12
2.87E-09,7,32,49.55662129,GO:1902751 positive regulation of cell cycle G2/M phase transition , http://amigo.geneontology.org/amigo/term/GO:1902751, CDC25B  CDC25C  CCND1  CCNB1  CDK4  BRD4  CDK1
2.99E-09,23,1025,5.083438783,GO:0007167 enzyme linked receptor protein signaling pathway , http://amigo.geneontology.org/amigo/term/GO:0007167, JAK2  TEK  IGF1R  ERBB2  EGFR  MAPKAPK2  SYK  ALK  INSR  LCK  NTRK1  FKBP1A  SIRT1  BRAF  JUN  ABL1  LGMN  CDK4  CDK5R1  PIK3CD  MMP9  TTK  BDKRB2
3.30E-09,18,588,6.935037381,GO:2000147 positive regulation of cell motility , http://amigo.geneontology.org/amigo/term/GO:2000147, TEK  SIRT1  LGMN  JAK2  ABL1  PIK3CG  PTAFR  JUN  SLC8A1  DRD1  MMP9  PIK3CD  SMO  IGF1R  EGFR  INSR  MTOR  F10
3.53E-09,7,33,48.05490549,GO:0016572 histone phosphorylation , http://amigo.geneontology.org/amigo/term/GO:0016572, CDK2  CCNA2  AURKA  CDK5  CDK1  AURKB  DRD1
3.66E-09,10,117,19.36278243,GO:0000079 regulation of cyclin-dependent protein serine/threonine kinase activity , http://amigo.geneontology.org/amigo/term/GO:0000079, CCND1  CCNB1  CCNH  CCNA2  CCNB3  CCNB2  CDK5R1  CCNT1  EGFR  CDC25C
3.77E-09,8,55,32.95193519,GO:1904645 response to amyloid-beta , http://amigo.geneontology.org/amigo/term/GO:1904645, LGMN  CACNA1B  MMP9  CDK5  GRM5  IGF1R  MMP3  MMP12
4.42E-09,18,600,6.796336634,GO:0051272 positive regulation of cellular component movement , http://amigo.geneontology.org/amigo/term/GO:0051272, TEK  SIRT1  LGMN  JAK2  ABL1  PIK3CG  PTAFR  JUN  SLC8A1  DRD1  MMP9  PIK3CD  SMO  IGF1R  EGFR  INSR  MTOR  F10
4.60E-09,10,120,18.87871287,GO:1904029 regulation of cyclin-dependent protein kinase activity , http://amigo.geneontology.org/amigo/term/GO:1904029, CCND1  CCNB1  CCNH  CCNA2  CCNB3  CCNB2  CDK5R1  CCNT1  EGFR  CDC25C
4.97E-09,18,605,6.740168562,GO:0040017 positive regulation of locomotion , http://amigo.geneontology.org/amigo/term/GO:0040017, TEK  SIRT1  LGMN  JAK2  ABL1  PIK3CG  PTAFR  JUN  SLC8A1  DRD1  MMP9  PIK3CD  SMO  IGF1R  EGFR  INSR  MTOR  F10
8.57E-09,38,2945,2.923155541,GO:0032879 regulation of localization , http://amigo.geneontology.org/amigo/term/GO:0032879, TEK  CCKAR  SYK  AURKB  DRD1  CFTR  FKBP1A  SIRT1  LGMN  MMP9  CDK9  ERBB2  EGFR  BRAF  INSR  TGM2  BTK  JAK2  ABL1  PIK3CG  SMO  CACNA1B  NPY5R  CDK5  PTAFR  CDK1  CDK5R1  JUN  SLC8A1  GRM5  PIK3CD  ABCB1  IGF1R  MTOR  GRK2  LCK  CAPN1  F10
9.22E-09,16,474,7.647073568,GO:1901987 regulation of cell cycle phase transition , http://amigo.geneontology.org/amigo/term/GO:1901987, CDC25B  CCND1  TTK  CDK2  CDC25C  CDK1  AURKB  CCNB1  CCNH  CDK4  CCNB3  TAOK3  BRD4  EGFR  AURKA  WEE1
1.04E-08,19,719,5.986573762,GO:0043408 regulation of MAPK cascade , http://amigo.geneontology.org/amigo/term/GO:0043408, TEK  TAOK3  IGF1R  ERBB2  INSR  PIK3CG  GPR55  EGFR  BRAF  PLA2G2A  NTRK1  JAK2  ABL1  MMP8  NPY5R  SYK  GRM5  ALK  JUN
1.28E-08,25,1321,4.287368555,GO:0022402 cell cycle process , http://amigo.geneontology.org/amigo/term/GO:0022402, AURKA  CDC25B  CCND1  TTK  CDK2  CCNB1  CSNK1D  CCNA2  CCNB3  CCNB2  CDC25C  CDK5  CDK1  AURKB  CDK4  ABCB1  SIRT1  CCNH  IGF1R  INSR  CDK5R1  TAOK3  BRD4  EGFR  WEE1
1.29E-08,38,2990,2.879161562,GO:0007166 cell surface receptor signaling pathway , http://amigo.geneontology.org/amigo/term/GO:0007166, JAK2  TNKS2  CSNK1A1  TEK  SMO  CSNK1G2  IGF1R  CSNK1D  ERBB2  EGFR  MAPKAPK2  SYK  GRM5  ALK  INSR  LCK  NTRK1  TBK1  BTK  FKBP1A  SIRT1  BRAF  JUN  CALCRL  ABL1  LGMN  CCND1  CDK4  CDK5  PTAFR  CDK5R1  MMP12  PIK3CD  MMP9  CCKBR  MAPK9  TTK  BDKRB2
1.30E-08,10,134,16.90631003,GO:0045931 positive regulation of mitotic cell cycle , http://amigo.geneontology.org/amigo/term/GO:0045931, CDC25B  CCND1  CDC25C  CCNB1  CDK4  ABL1  CDK1  LGMN  BRD4  EGFR
1.73E-08,28,1687,3.760075593,GO:0051240 positive regulation of multicellular organismal process , http://amigo.geneontology.org/amigo/term/GO:0051240, TEK  SYK  JAK2  SIRT1  TBK1  TGM2  CFTR  BTK  ABL1  CCND1  FAAH  MMP8  SMO  CDK9  BRAF  PDE9A  MAPKAPK2  GRM5  PTAFR  CDK1  NTRK1  MTOR  MMP12  PIK3CD  SLC8A1  MAPK11  IGF1R  PIK3CG
2.04E-08,28,1700,3.731322073,GO:0045595 regulation of cell differentiation , http://amigo.geneontology.org/amigo/term/GO:0045595, SYK  ALK  CSNK1D  GPR55  TGM2  AURKA  SIRT1  JAK2  ABL1  MMP9  CCND1  SMO  ERBB2  BRAF  CDK5  GRM5  MTOR  RORB  MAPK9  CDK9  EGFR  RORC  CDK5R1  BTK  CDK1  RPS6KA3  MAPK11  PLA2G2A
2.08E-08,11,187,13.32615026,GO:0048015 phosphatidylinositol-mediated signaling , http://amigo.geneontology.org/amigo/term/GO:0048015, PIK3CG  TEK  IGF1R  INSR  PIK3CD  NTRK1  ERBB2  PTAFR  SIRT1  JAK2  EGFR
